0,-669.543823,4196.839844,2720.778076,250.000000,1.000000,0.800000,0.494118,3.000000,-1.000000,0.000000,0.000000,90.000000
0,-497.628632,2111.843262,-1840.008423,523.599487,1.000000,0.200000,0.000000,10.000000,-1.000000,0.000000,0.000000,90.000000
0,-227.876419,2003.889038,-2321.481445,523.599487,1.000000,0.200000,0.000000,7.000000,0.000000,0.000000,1.000000,90.000000
0,-1323.581543,2783.332031,-223.507309,523.599487,1.000000,0.200000,0.000000,10.000000,-1.000000,0.000000,0.000000,90.000000
0,-1169.689941,2850.122559,577.175903,523.599487,1.000000,0.200000,0.000000,10.000000,-1.000000,0.000000,0.000000,90.000000
0,937.766418,1799.425537,-2970.189697,254.400085,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,1330.609741,1801.454834,-2480.314209,254.400085,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,1581.234985,1816.977051,-2321.811523,254.400085,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,632.004639,1812.935181,-2594.373047,254.400085,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,1029.682373,1809.454956,-2186.108643,254.400085,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,1199.326782,1804.501465,-1976.358521,174.800079,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,-240.870178,1809.083008,-3891.648438,254.400085,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,-431.993286,1795.161987,-4379.717285,254.400085,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,-561.093689,1800.093872,-4668.102051,254.400085,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,309.715240,1811.084473,-4076.422852,254.400085,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,206.967911,1805.711792,-4297.402344,254.400085,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,-30.513050,1795.793213,-4616.520508,254.400085,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,-169.954239,1802.560425,-4915.102051,140.000076,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,-259.912964,1808.650879,-5146.446289,221.800079,1.000000,0.498039,0.200000,5.000000,-1.000000,0.000000,0.000000,90.000000
0,1151.128174,1804.269897,-2697.587646,186.200027,1.000000,0.494118,0.200000,5.000000,0.000000,0.000000,1.000000,90.000000
0,-261.900726,1986.135742,-4528.526855,637.600098,1.000000,0.298039,0.098039,20.000000,-1.000000,0.000000,0.000000,90.000000
